"Index","Symbol","Dividend_Date","Increase_Num","Increase_Year","Price_Date","Timeframe","Open","High","Low","Close"
"714","ES",2022-03-02,3,2022,2022-03-03,"After",81.1699981689453,83.8099975585938,80.6100006103516,83.4700012207031
"715","ES",2021-03-03,4,2021,2021-03-02,"Before",80.6999969482422,81.1399993896484,79.5199966430664,80.7200012207031
"716","ES",2021-03-03,4,2021,2021-03-03,"During",79.6100006103516,80.2600021362305,76.6399993896484,77.7799987792969
"717","ES",2021-03-03,4,2021,2021-03-04,"After",77.9199981689453,79.370002746582,77.0299987792969,77.2699966430664
"718","ES",2020-03-03,5,2020,2020-03-02,"Before",86.6100006103516,93.7099990844727,86.6100006103516,93.620002746582
"719","ES",2020-03-03,5,2020,2020-03-03,"During",93.0299987792969,95.0899963378906,91.5999984741211,92.4000015258789
"720","ES",2020-03-03,5,2020,2020-03-04,"After",93.1900024414062,98.6399993896484,93.1800003051758,98.5400009155273
"721","ESS",2024-03-27,1,2024,2024-03-26,"Before",239.850006103516,240.729995727539,237.720001220703,237.729995727539
"722","ESS",2024-03-27,1,2024,2024-03-27,"During",237.5,241.520004272461,237.5,241.410003662109
"723","ESS",2024-03-27,1,2024,2024-03-28,"After",243.339996337891,245.619995117188,242.449996948242,244.809997558594
"724","ESS",2023-03-30,2,2023,2023-03-29,"Before",202.369995117188,204.320007324219,201.669998168945,204.309997558594
"725","ESS",2023-03-30,2,2023,2023-03-30,"During",204.75,205.470001220703,202.830001831055,204.179992675781
"726","ESS",2023-03-30,2,2023,2023-03-31,"After",205.419998168945,209.389999389648,204.619995117188,209.139999389648
"727","ESS",2022-03-30,3,2022,2022-03-29,"Before",349.559997558594,357.989990234375,348.630004882812,356.739990234375
"728","ESS",2022-03-30,3,2022,2022-03-30,"During",352.420013427734,352.420013427734,345.690002441406,348.720001220703
"729","ESS",2022-03-30,3,2022,2022-03-31,"After",350.540008544922,353.140014648438,345.109985351562,345.480010986328
"730","ESS",2021-03-30,4,2021,2021-03-29,"Before",283,283.899993896484,276.600006103516,278.820007324219
"731","ESS",2021-03-30,4,2021,2021-03-30,"During",277.410003662109,279.510009765625,276.049987792969,278.119995117188
"732","ESS",2021-03-30,4,2021,2021-03-31,"After",278.239990234375,278.510009765625,271.75,271.839996337891
"733","ESS",2020-03-30,5,2020,2020-03-27,"Before",212.210006713867,234.800003051758,209.410003662109,228.600006103516
"734","ESS",2020-03-30,5,2020,2020-03-30,"During",228.600006103516,232.130004882812,211.889999389648,225.509994506836
"735","ESS",2020-03-30,5,2020,2020-03-31,"After",223.800003051758,224.949996948242,211.610000610352,220.240005493164
"736","EXPD",2024-06-03,1,2024,2024-05-31,"Before",120.309997558594,121.150001525879,119.669998168945,120.900001525879
"737","EXPD",2024-06-03,1,2024,2024-06-03,"During",121.050003051758,121.48999786377,118.870002746582,121.209999084473
"738","EXPD",2024-06-03,1,2024,2024-06-04,"After",121.220001220703,122.959999084473,120.910003662109,122.339996337891
"739","EXPD",2023-05-31,2,2023,2023-05-30,"Before",116.080001831055,116.98999786377,114.800003051758,115.099998474121
"740","EXPD",2023-05-31,2,2023,2023-05-31,"During",114.059997558594,114.629997253418,109.910003662109,110.309997558594
"741","EXPD",2023-05-31,2,2023,2023-06-01,"After",110.919998168945,111.940002441406,109.900001525879,111.480003356934
"742","EXPD",2022-05-31,3,2022,2022-05-27,"Before",108.660003662109,110.889999389648,108.639999389648,110.650001525879
"743","EXPD",2022-05-31,3,2022,2022-05-31,"During",109.629997253418,109.639999389648,107.230003356934,108.839996337891
"744","EXPD",2022-05-31,3,2022,2022-06-01,"After",109.040000915527,109.720001220703,107.589996337891,107.839996337891
"745","EXPD",2021-05-28,4,2021,2021-05-27,"Before",124.800003051758,126.300003051758,124.150001525879,125.059997558594
"746","EXPD",2021-05-28,4,2021,2021-05-28,"During",125.01000213623,126.01000213623,123.839996337891,125.690002441406
"747","EXPD",2021-05-28,4,2021,2021-06-01,"After",126.5,126.569999694824,122.300003051758,123.190002441406
"748","EXPD",2020-05-29,5,2020,2020-05-28,"Before",75.5,76.4100036621094,75.129997253418,75.6600036621094
"749","EXPD",2020-05-29,5,2020,2020-05-29,"During",75.0100021362305,76.5,74.4199981689453,76.370002746582
"750","EXPD",2020-05-29,5,2020,2020-06-01,"After",76,76.3600006103516,73.629997253418,75.5899963378906
"751","FAST",2024-01-31,1,2024,2024-01-30,"Before",68.3399963378906,69.1500015258789,68.2300033569336,69.1100006103516
"752","FAST",2024-01-31,1,2024,2024-01-31,"During",68.5599975585938,69.0599975585938,67.9100036621094,68.2300033569336
"753","FAST",2024-01-31,1,2024,2024-02-01,"After",68.5500030517578,69.8399963378906,67.9599990844727,69.8399963378906
"754","FAST",2023-12-05,2,2023,2023-12-04,"Before",60.439998626709,61.0400009155273,60.3199996948242,60.9700012207031
"755","FAST",2023-12-05,2,2023,2023-12-05,"During",60.5,60.9099998474121,60.1599998474121,60.75
"756","FAST",2023-12-05,2,2023,2023-12-06,"After",61.0499992370605,62.2000007629395,61.0499992370605,62.1300010681152
"757","FAST",2023-02-01,3,2023,2023-01-31,"Before",49.4500007629395,50.5900001525879,49.4199981689453,50.5499992370605
"758","FAST",2023-02-01,3,2023,2023-02-01,"During",50.060001373291,52.2599983215332,50.0400009155273,51.9000015258789
"759","FAST",2023-02-01,3,2023,2023-02-02,"After",52.3300018310547,55.3400001525879,52.189998626709,55.2900009155273
"760","FAST",2022-02-01,4,2022,2022-01-31,"Before",55.6699981689453,56.8899993896484,55.3600006103516,56.6800003051758
"761","FAST",2022-02-01,4,2022,2022-02-01,"During",56.5699996948242,56.7999992370605,55.5999984741211,56.5099983215332
"762","FAST",2022-02-01,4,2022,2022-02-02,"After",56.5099983215332,57.3600006103516,56.2799987792969,57.2599983215332
"763","FAST",2020-12-01,5,2020,2020-11-30,"Before",48.5299987792969,49.5299987792969,48.310001373291,49.4500007629395
"764","FAST",2020-12-01,5,2020,2020-12-01,"During",49.5099983215332,49.5999984741211,48.4199981689453,48.5200004577637
"765","FAST",2020-12-01,5,2020,2020-12-02,"After",48.310001373291,48.6800003051758,47.4099998474121,47.5800018310547
"766","FDS",2024-05-31,1,2024,2024-05-30,"Before",412.75,412.75,404.540008544922,406.489990234375
"767","FDS",2024-05-31,1,2024,2024-05-31,"During",405.730010986328,405.730010986328,401.470001220703,404.260009765625
"768","FDS",2024-05-31,1,2024,2024-06-03,"After",400,406,393.329986572266,394.890014648438
"769","FDS",2023-05-30,2,2023,2023-05-26,"Before",385.970001220703,388.540008544922,384.200012207031,388.440002441406
"770","FDS",2023-05-30,2,2023,2023-05-30,"During",388.130004882812,392.399993896484,384.179992675781,389.859985351562
"771","FDS",2023-05-30,2,2023,2023-05-31,"After",389.290008544922,389.859985351562,383.350006103516,384.890014648438
"772","FDS",2022-05-27,3,2022,2022-05-26,"Before",373.850006103516,379.820007324219,373.220001220703,378.850006103516
"773","FDS",2022-05-27,3,2022,2022-05-27,"During",380.549987792969,388.010009765625,380.549987792969,388.010009765625
"774","FDS",2022-05-27,3,2022,2022-05-31,"After",388,388,380.700012207031,381.779998779297
"775","FDS",2021-05-27,4,2021,2021-05-26,"Before",330.880004882812,332.440002441406,328.019989013672,331.510009765625
"776","FDS",2021-05-27,4,2021,2021-05-27,"During",330.640014648438,334.890014648438,327.529998779297,332.260009765625
"777","FDS",2021-05-27,4,2021,2021-05-28,"After",331.890014648438,337.429992675781,331.829986572266,334.359985351562
"778","FDS",2020-05-28,5,2020,2020-05-27,"Before",299.549987792969,300.75,295.709991455078,300.75
"779","FDS",2020-05-28,5,2020,2020-05-28,"During",304.269989013672,304.269989013672,300.420013427734,303
"780","FDS",2020-05-28,5,2020,2020-05-29,"After",302.549987792969,307.970001220703,301.170013427734,307.510009765625
"781","FELE",2024-01-31,1,2024,2024-01-30,"Before",96.1699981689453,97.5299987792969,96.1699981689453,96.9800033569336
"782","FELE",2024-01-31,1,2024,2024-01-31,"During",96.7300033569336,96.9400024414062,94.2200012207031,94.2600021362305
"783","FELE",2024-01-31,1,2024,2024-02-01,"After",95.1800003051758,96.5999984741211,95.0699996948242,96.4800033569336
"784","FELE",2023-02-01,2,2023,2023-01-31,"Before",86.8600006103516,90.4000015258789,86.8600006103516,90.3000030517578
"785","FELE",2023-02-01,2,2023,2023-02-01,"During",89.8000030517578,91.6699981689453,88,90.6800003051758
"786","FELE",2023-02-01,2,2023,2023-02-02,"After",91.0500030517578,94.379997253418,90.8199996948242,94.3199996948242
"787","FELE",2022-02-02,3,2022,2022-02-01,"Before",87,87.7300033569336,85.6600036621094,86.9100036621094
"788","FELE",2022-02-02,3,2022,2022-02-02,"During",86.4199981689453,87.6399993896484,85.9400024414062,86.6999969482422
"789","FELE",2022-02-02,3,2022,2022-02-03,"After",87.7600021362305,87.7600021362305,84.2600021362305,84.4400024414062
"790","FELE",2021-02-03,4,2021,2021-02-02,"Before",71.5500030517578,72.6100006103516,70.8899993896484,71.4199981689453
"791","FELE",2021-02-03,4,2021,2021-02-03,"During",71.0299987792969,71.75,70.3099975585938,71.5599975585938
"792","FELE",2021-02-03,4,2021,2021-02-04,"After",71.4100036621094,72.3499984741211,70.8199996948242,72.0500030517578
"793","FELE",2020-02-05,5,2020,2020-02-04,"Before",59.439998626709,60.689998626709,59.2000007629395,60.5499992370605
"794","FELE",2020-02-05,5,2020,2020-02-05,"During",61.0699996948242,61.0699996948242,60.2299995422363,60.939998626709
"795","FELE",2020-02-05,5,2020,2020-02-06,"After",61.0999984741211,61.1500015258789,60.2999992370605,60.9099998474121
"796","FRT",2024-10-01,1,2024,2024-09-30,"Before",114.230003356934,114.980003356934,113.400001525879,114.970001220703
"797","FRT",2024-10-01,1,2024,2024-10-01,"During",114.279998779297,114.430000305176,112.730003356934,113.410003662109
"798","FRT",2024-10-01,1,2024,2024-10-02,"After",112.669998168945,113.150001525879,111.050003051758,111.160003662109
"799","FRT",2023-09-21,2,2023,2023-09-20,"Before",97.25,98.1100006103516,96.9899978637695,97.5800018310547
"800","FRT",2023-09-21,2,2023,2023-09-21,"During",95.8099975585938,96.629997253418,94.0400009155273,94.0500030517578
"801","FRT",2023-09-21,2,2023,2023-09-22,"After",94.5699996948242,95,92.8399963378906,92.9000015258789
"802","FRT",2022-09-21,3,2022,2022-09-20,"Before",99.0599975585938,99.5999984741211,95.9199981689453,96.2799987792969
"803","FRT",2022-09-21,3,2022,2022-09-21,"During",95.8499984741211,96.9000015258789,93.2200012207031,93.2900009155273
"804","FRT",2022-09-21,3,2022,2022-09-22,"After",93.3099975585938,93.3399963378906,90.3899993896484,90.4599990844727
"805","FRT",2021-09-21,4,2021,2021-09-20,"Before",117.23999786377,118.699996948242,116.120002746582,117.930000305176
"806","FRT",2021-09-21,4,2021,2021-09-21,"During",118.139999389648,118.449996948242,116.709999084473,116.76000213623
"807","FRT",2021-09-21,4,2021,2021-09-22,"After",118.059997558594,119.230003356934,116.959999084473,118.660003662109
"808","FRT",2020-09-21,5,2020,2020-09-18,"Before",83.5599975585938,83.7300033569336,81.5199966430664,81.7399978637695
"809","FRT",2020-09-21,5,2020,2020-09-21,"During",79.0999984741211,79.6100006103516,73.0500030517578,73.2799987792969
"810","FRT",2020-09-21,5,2020,2020-09-22,"After",73.6999969482422,76.0999984741211,73.6100006103516,73.8199996948242
"811","FUL",2024-04-24,1,2024,2024-04-23,"Before",76.1900024414062,76.7900009155273,75.7600021362305,76.1100006103516
"812","FUL",2024-04-24,1,2024,2024-04-24,"During",75.5,76.1999969482422,74.4800033569336,75.0599975585938
"813","FUL",2024-04-24,1,2024,2024-04-25,"After",74.6699981689453,74.6699981689453,73.5800018310547,73.6800003051758
"814","FUL",2023-04-19,2,2023,2023-04-18,"Before",67.9199981689453,68,66.7600021362305,67.4000015258789
"815","FUL",2023-04-19,2,2023,2023-04-19,"During",66.7600021362305,67.4700012207031,66.5100021362305,67.4300003051758
"816","FUL",2023-04-19,2,2023,2023-04-20,"After",66.870002746582,67.4599990844727,66.2200012207031,66.9599990844727
"817","FUL",2022-04-20,3,2022,2022-04-19,"Before",70.1500015258789,71.9700012207031,70.0599975585938,71.6999969482422
"818","FUL",2022-04-20,3,2022,2022-04-20,"During",72.2600021362305,72.9400024414062,72.0100021362305,72.0400009155273
"819","FUL",2022-04-20,3,2022,2022-04-21,"After",72.7699966430664,73,70.9300003051758,71.2900009155273
"820","FUL",2021-04-21,4,2021,2021-04-20,"Before",67.4300003051758,67.7600021362305,65.4800033569336,66.0599975585938
"821","FUL",2021-04-21,4,2021,2021-04-21,"During",65.9899978637695,67.7399978637695,65.6800003051758,67.5199966430664
"822","FUL",2021-04-21,4,2021,2021-04-22,"After",67.9000015258789,67.9100036621094,66.8600006103516,66.8600006103516
"823","FUL",2020-04-15,5,2020,2020-04-14,"Before",31.8799991607666,32.3800010681152,31.5699996948242,32.0699996948242
"824","FUL",2020-04-15,5,2020,2020-04-15,"During",30.6000003814697,30.6000003814697,29.5699996948242,29.7199993133545
"825","FUL",2020-04-15,5,2020,2020-04-16,"After",29.5900001525879,30.2299995422363,28.5900001525879,29.5200004577637
"826","GD",2024-04-11,1,2024,2024-04-10,"Before",287.399993896484,290.739990234375,286.660003662109,290.040008544922
"827","GD",2024-04-11,1,2024,2024-04-11,"During",287.829986572266,288.640014648438,286.160003662109,287.5
"828","GD",2024-04-11,1,2024,2024-04-12,"After",288.410003662109,290.75,286.790008544922,287.869995117188
"829","GD",2023-04-13,2,2023,2023-04-12,"Before",228.419998168945,231.070007324219,228.419998168945,229.240005493164
"830","GD",2023-04-13,2,2023,2023-04-13,"During",227.770004272461,229.470001220703,226,228.770004272461
"831","GD",2023-04-13,2,2023,2023-04-14,"After",227.690002441406,228.5,226.229995727539,227.690002441406
"832","GD",2022-04-07,3,2022,2022-04-06,"Before",239.029998779297,242.050003051758,238.75,240.759994506836
"833","GD",2022-04-07,3,2022,2022-04-07,"During",239.399993896484,244.729995727539,237.839996337891,243.610000610352
"834","GD",2022-04-07,3,2022,2022-04-08,"After",244.919998168945,246.130004882812,241.600006103516,242.039993286133
"835","GD",2021-04-08,4,2021,2021-04-07,"Before",185.570007324219,186,183.5,184.789993286133
"836","GD",2021-04-08,4,2021,2021-04-08,"During",182.75,184.580001831055,182.070007324219,184.110000610352
"837","GD",2021-04-08,4,2021,2021-04-09,"After",181.830001831055,183.789993286133,180.880004882812,183
"838","GD",2020-04-08,5,2020,2020-04-07,"Before",140.410003662109,141.380004882812,134.179992675781,134.399993896484
"839","GD",2020-04-08,5,2020,2020-04-08,"During",135.419998168945,138.380004882812,134.039993286133,137.389999389648
"840","GD",2020-04-08,5,2020,2020-04-09,"After",140.350006103516,142.460006713867,138.610000610352,141.009994506836
"841","GGG",2024-01-19,1,2024,2024-01-18,"Before",83.7600021362305,84.9899978637695,83.7600021362305,84.8600006103516
"842","GGG",2024-01-19,1,2024,2024-01-19,"During",84.8600006103516,85.0599975585938,83.8099975585938,85
"843","GGG",2024-01-19,1,2024,2024-01-22,"After",85.3000030517578,86.0299987792969,85.1699981689453,85.5400009155273
"844","GGG",2023-01-17,2,2023,2023-01-13,"Before",69.7200012207031,70.7200012207031,69.5,70.620002746582
"845","GGG",2023-01-17,2,2023,2023-01-17,"During",70.4199981689453,70.8499984741211,69.379997253418,69.4599990844727
"846","GGG",2023-01-17,2,2023,2023-01-18,"After",69.5899963378906,70.2200012207031,68.6500015258789,68.7799987792969
"847","GGG",2022-01-14,3,2022,2022-01-13,"Before",77.0800018310547,77.6600036621094,76.9599990844727,76.9700012207031
"848","GGG",2022-01-14,3,2022,2022-01-14,"During",75.9300003051758,76.4300003051758,74.5999984741211,75.3099975585938
"849","GGG",2022-01-14,3,2022,2022-01-18,"After",74.2699966430664,74.6399993896484,73.0599975585938,73.5800018310547
"850","GGG",2021-01-15,4,2021,2021-01-14,"Before",74.6800003051758,75.3399963378906,74.1699981689453,75
"851","GGG",2021-01-15,4,2021,2021-01-15,"During",74.2900009155273,74.6800003051758,72.9000015258789,73.5400009155273
"852","GGG",2021-01-15,4,2021,2021-01-19,"After",75.7600021362305,76.5299987792969,75.0500030517578,75.3300018310547
"853","GGG",2020-01-17,5,2020,2020-01-16,"Before",53.1699981689453,53.4900016784668,52.9500007629395,53.4900016784668
"854","GGG",2020-01-17,5,2020,2020-01-17,"During",53.4199981689453,53.5699996948242,53.1100006103516,53.2000007629395
"855","GGG",2020-01-17,5,2020,2020-01-21,"After",52.9700012207031,53.1699981689453,52.5099983215332,52.5499992370605
"856","GPC",2024-02-29,1,2024,2024-02-28,"Before",151.050003051758,152.639999389648,150.919998168945,151.75
"857","GPC",2024-02-29,1,2024,2024-02-29,"During",151.399993896484,151.740005493164,148.619995117188,149.259994506836
"858","GPC",2024-02-29,1,2024,2024-03-01,"After",148.839996337891,149.490005493164,147.789993286133,149.210006713867
"859","GPC",2023-03-02,2,2023,2023-03-01,"Before",175.100006103516,175.600006103516,169.570007324219,170.309997558594
"860","GPC",2023-03-02,2,2023,2023-03-02,"During",168.380004882812,171.100006103516,166.850006103516,170.929992675781
"861","GPC",2023-03-02,2,2023,2023-03-03,"After",171.589996337891,172.300003051758,170.25,171.800003051758
"862","GPC",2022-03-03,3,2022,2022-03-02,"Before",122.199996948242,125.419998168945,121.449996948242,124.919998168945
"863","GPC",2022-03-03,3,2022,2022-03-03,"During",124.629997253418,125.389999389648,122.889999389648,123.830001831055
"864","GPC",2022-03-03,3,2022,2022-03-04,"After",122.110000610352,122.669998168945,120.620002746582,122.589996337891
"865","GPC",2021-03-04,4,2021,2021-03-03,"Before",109.550003051758,112.709999084473,109.279998779297,110.279998779297
"866","GPC",2021-03-04,4,2021,2021-03-04,"During",109.099998474121,110.919998168945,105.849998474121,107.589996337891
"867","GPC",2021-03-04,4,2021,2021-03-05,"After",108.73999786377,113.169998168945,108.150001525879,112.75
"868","GPC",2020-03-05,5,2020,2020-03-04,"Before",87.6699981689453,89.370002746582,85.6699981689453,89.25
